,category,input,true,pred,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10,neuron_11,neuron_12,neuron_13,neuron_14,neuron_15,neuron_16
http://dbpedia.org/resource/Reginald_Marsh_(artist),['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5409, 22, 33, 11, 1, 4, 43, 232, 524, 30, 13, 37, 57, 5357, 614, 2413, 92, 236, 215, 992, 126, 191, 6, 50, 4051, 2014, 560, 142, 38, 674, 830, 830, 4609, 134, 363]",1,0,0.09822054,-0.7304342,-0.22000086,0.18993883,0.8753013,1.1736659,0.8275231,0.69765717,1.1566718,-0.07360651,-1.0552605,0.8647938,-0.78130966,-0.81397146,-0.66696,0.86281204
http://dbpedia.org/resource/Jules_Joseph_Lefebvre,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1429, 337, 23, 22, 28, 23, 184, 1, 362, 964]",1,0,-2.0533385,-1.5349287,-1.4091694,1.4684079,0.4850685,1.6295228,1.0554541,1.6057488,1.0929551,1.33018,-1.4216576,1.413073,-1.9732959,-1.6334531,-1.2524807,1.8233113
http://dbpedia.org/resource/Louis_Carrogis_Carmontelle,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 340, 711, 43, 29, 43, 25, 23, 1923, 1, 205, 335, 97, 152, 97, 12, 884, 1462, 23, 62, 1271, 43, 7, 2822, 8731, 49, 9738, 1272, 1901, 932, 6112, 834, 1941, 62, 8]",0,0,-0.19128689,-1.5997032,-1.2213017,1.1307333,1.8930253,1.6382201,1.747586,1.1287985,1.7634463,-0.15661258,-1.5560329,1.6789736,-1.2296926,-1.6246809,-1.6642854,1.4916992
http://dbpedia.org/resource/Sophie_Gengembre_Anderson,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4063, 2715, 22, 3928, 90, 3, 1637, 140, 9, 293, 215, 1070, 635, 1492, 118, 68, 603, 1, 54, 5598, 833, 2715, 54, 11, 6, 5541, 16, 128, 160, 2368, 447, 3, 9, 3923, 316, 1213, 812]",0,0,-0.19546178,-0.0010024081,-0.26287332,-0.021196418,-0.17038986,0.0074448986,-0.23979336,-0.10865351,-0.20778823,0.36023456,-0.044725146,-0.06093009,-0.22646637,-0.09499339,0.04103642,0.088748164
http://dbpedia.org/resource/François_Morellet,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1174, 27, 24, 23, 74, 1, 52, 488, 3, 49, 6, 3306, 2, 659, 2, 543, 203, 411, 485, 3272, 64, 2]",0,0,0.5020706,-0.9387011,-0.068852656,0.27497137,0.84918255,1.3431469,0.7306271,0.14897062,0.91950303,-0.43655026,-1.2755063,0.80129623,-0.8159058,-0.6546133,-0.45832428,0.43524113
http://dbpedia.org/resource/Jacques_Villeglé,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1401, 4, 1401, 17, 139, 4, 22, 4323, 23, 2858, 3, 116, 1989, 993, 841, 40, 976, 6422, 2, 88, 6, 228, 990, 3732, 1144, 5087]",0,0,0.7041284,0.17906551,0.48442882,-0.33681214,-0.10362781,-0.01476975,-0.23305185,-0.4145641,-0.27839968,-0.011045194,-0.1320134,-0.19092652,0.015593997,0.2282225,0.3174241,-0.23453395
http://dbpedia.org/resource/Pierre-Athanase_Chauvin,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 956, 5267, 23, 1, 110, 156, 5267, 422, 62, 1, 17, 118, 68, 43, 431, 16, 959, 424, 9, 201, 5659, 4175, 9, 540, 340, 94, 1163, 17, 630, 3796, 5267, 509, 151, 42, 40, 1341, 288, 157, 2243, 5267, 707, 156, 255, 213, 469, 1403, 8865, 2648, 493, 243, 31, 5267, 3766, 2648, 1242, 50, 54, 5267, 257, 5267, 621, 3311, 2076, 1067, 6, 388, 77, 8366, 342, 156, 954, 14, 379, 1596, 3884, 3369, 851, 937, 288, 3345, 288, 1702, 6906, 3095, 156]",0,0,0.12612368,-0.3930179,-0.40048036,0.06278553,0.6644562,0.7220811,0.5965496,0.5474175,0.7532357,-0.16425256,-0.9917044,0.74280065,-0.56007963,-0.72230583,-0.60055965,0.9400934
http://dbpedia.org/resource/Nasreddine_Dinet,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22, 25, 43, 23, 677, 1, 12, 618, 2311, 270, 8741, 153, 23, 677, 65, 42, 8366, 400, 769, 195, 6013, 8150, 8685, 859, 419, 8, 1433, 859, 556, 23]",0,0,-0.27854303,-0.11151683,-0.37465325,-0.1978058,0.8712949,0.5030717,0.58917314,0.3827845,0.76162714,0.3925826,-0.86633885,0.6428953,-0.43712404,-0.69124556,-0.48490196,0.90009326
http://dbpedia.org/resource/Camille_Hilaire,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2673, 29, 34, 23, 1, 6226, 7473, 350, 1125, 270, 722, 43, 55, 59, 206, 7, 5694, 1537, 5353]",0,0,-0.005656847,-0.0326483,0.1832662,-0.18719752,0.019317845,0.25891173,-0.14822887,-0.36331892,-0.09701554,-0.19409189,-0.3490254,0.02046343,-0.29104093,-0.055084776,0.0931204,0.12713884
http://dbpedia.org/resource/François-Alexandre_Verdier,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 23, 1, 774, 271, 422, 1866, 201, 372, 5142]",0,0,-0.10335123,-0.16424653,0.8313364,-0.24972603,-0.21813543,0.22566476,-0.3091587,-0.43949524,-0.29825053,-0.57152617,0.041006614,-0.37586296,0.2770335,0.2980569,0.50098825,-0.40008783
http://dbpedia.org/resource/Maria_Elektrine_von_Freyberg,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 382, 507, 9053, 4, 3605, 429, 605, 996, 2228, 1, 73, 161, 9076, 781, 170, 1540, 1063, 94, 156, 1642, 151, 72, 8, 186, 92, 883, 6556, 3914, 926, 364, 658, 62, 9, 12, 36, 10, 2003, 99, 731, 204, 108, 104, 73, 634, 526, 340, 3483, 3, 46, 1552, 583, 179, 4931, 344, 46, 2003, 99, 204, 108, 2228, 1801, 1731, 8192, 53, 344]",0,0,1.1591502,-0.59986645,0.69096625,-0.374259,1.1395991,0.7130274,0.6776667,0.31827718,0.76195,-1.424214,-0.87983096,0.4993352,0.23094307,-0.3273352,-0.25371587,0.47036415
http://dbpedia.org/resource/Françoise_Adnet,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3853, 34, 22, 23, 223, 1, 4, 43, 826, 517, 2616, 2157, 9, 10, 124, 107, 45, 82, 38, 246, 176, 240, 212, 286, 146, 698, 2269, 104, 482, 221, 384, 159, 1457, 223, 10, 83, 36, 6, 802, 980, 356, 147, 1051, 2, 651, 21, 3468, 2, 3194, 332, 294]",0,0,0.511834,0.5957734,0.89299953,-0.54720753,-0.57079107,-0.5888163,-0.63507634,-0.564246,-0.59251434,-0.29401278,0.53622985,-0.62559515,0.6932333,0.69414306,0.5978055,-0.5600067
http://dbpedia.org/resource/Hélène_de_Beauvoir,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 34, 43, 33, 23, 1, 464, 730, 1035, 5209, 17, 2, 82, 174, 416, 234, 147, 6167, 17, 17, 71, 479, 353, 3605, 42, 329, 514, 215, 272, 9, 8, 1390, 1047, 1100, 1235, 1192]",0,0,0.63357836,0.30550542,0.48072982,-0.64268017,-0.16763571,0.098433144,-0.260345,-0.6083352,-0.3337833,-0.2833639,-0.10406097,-0.3003871,0.1573793,0.4104325,0.41426143,-0.055389307
http://dbpedia.org/resource/Albert_Charpin,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 533, 8792, 4, 53, 1411, 1, 187, 1835, 15, 50, 772, 496, 811, 2278, 605, 8792, 1, 811, 73, 1070, 1332, 3982, 537, 7065, 3071, 1644, 8, 811, 4090, 2835, 2225, 49, 3457, 488, 3287, 759, 40, 1835, 15, 12, 8, 372, 9765, 2961, 139, 1278, 270, 722, 8, 7, 235, 212, 286, 146, 2411, 174, 1852, 533, 8792, 372, 9765, 2961, 139, 533, 8792, 447, 1079, 937]",0,0,0.87284595,0.173451,0.73958284,-0.47501206,0.6789296,0.006195457,0.0058080843,-0.03362629,0.1843562,-1.8610086,-0.57631683,-0.016909158,0.35082608,-0.038013037,0.009865324,0.08416607
http://dbpedia.org/resource/Pascal_Foucart,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6629, 23, 3, 4, 5575, 207, 43, 94, 42, 1, 6175, 1510, 608, 5084, 10, 14, 275, 1021, 1294, 12, 494, 1582, 7682, 608, 275, 2415, 471, 7, 38, 8638, 3268, 5840, 6299, 496, 740, 100, 63, 145, 514, 43, 390, 7, 40, 4918, 270, 3685, 115, 6629, 7, 740, 3778, 2334, 6898, 2241, 100, 10, 667, 211, 216, 1084, 4115, 739]",0,0,0.59253955,0.7596036,0.6072116,-0.9509907,-0.5575307,-0.76236427,-0.69353515,-0.49170476,-0.6639276,-1.3636737,0.48398608,-0.6903239,0.5878225,0.7268443,0.58903813,-0.6329801
http://dbpedia.org/resource/Paul_Collomb,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 26, 26, 23, 1, 603, 245, 60, 2, 43, 55, 59, 206, 2130, 208, 607, 1589, 17, 151, 6, 1311, 4890, 1985, 6, 24, 235, 1278, 2635, 2812, 17, 139, 5736, 17, 43, 21, 1885, 21, 78, 2, 13, 37, 57]",0,0,0.9889925,-0.039678805,0.3415334,-0.14225808,0.41013712,0.54236555,0.16399466,0.22315158,0.36308905,-0.20830713,-0.42016202,0.12372033,0.068384014,-0.02863857,0.10439229,0.17073458
http://dbpedia.org/resource/Raymond_Hains,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2264, 4668, 32, 26, 203, 23, 120, 3, 369, 976, 6422, 63, 817, 202, 7348, 1174, 3717, 4442, 469, 1401, 956, 2554, 13, 346, 16, 510, 77, 743, 4668, 6, 1046, 1113, 48, 514, 2, 195, 6036, 43, 4668, 307, 255, 222, 12, 575, 6036, 139, 4689, 6036, 3445, 6036, 1113, 1046, 8541, 717, 139, 4689, 6036, 6036, 4668, 231, 3652, 8016, 143, 4668, 1601, 3, 482, 77, 61, 297, 909, 864, 899, 3435, 799, 510, 77, 2264, 4668, 43, 131, 139, 1163, 1051, 127, 2372, 4668, 357, 379, 4668, 115]",0,0,-0.20443204,0.07979636,-0.18248773,-0.09328665,-0.28605133,0.0571969,-0.2910178,-0.19123755,-0.4595382,0.30447224,0.0515349,-0.24908713,-0.03527526,0.17832123,0.29034618,0.051295355
http://dbpedia.org/resource/Edmond-Édouard_Lapeyre,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 23, 1, 67]",0,0,-1.7344949,0.31242937,-0.12507938,0.10201687,-0.57491744,-0.38234147,-0.6008658,0.38073933,-0.509262,1.3014324,0.87046146,-0.6028842,0.075656906,0.455886,0.61026716,-0.38063416
http://dbpedia.org/resource/Jesse_Garon_(musician),['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29, 139, 6823, 94, 23, 3, 545, 2364, 5467, 342]",0,0,-0.16577469,0.63253176,0.48946184,-0.38836485,-0.59600866,-0.7093501,-0.61516607,-0.34750637,-0.7199873,-0.298726,0.81523925,-0.6427508,0.524009,0.6255796,0.6660897,-0.69434386
http://dbpedia.org/resource/René_Fontayne,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1818, 4, 53, 23, 1, 67]",0,0,-0.692371,0.7682679,0.33647385,-0.3347943,-0.73457366,-0.8751011,-0.71220857,-0.12175288,-0.6701091,0.86685306,1.1385362,-0.84958,0.7472863,0.7683884,0.736674,-0.7522319
http://dbpedia.org/resource/Gilles_Garcin,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 1]",0,0,-2.3485572,0.48623005,-0.25160247,-0.052557766,-0.6342708,-0.7139484,-0.6854677,0.29640368,-0.50876236,1.2880678,0.97341114,-0.6681225,0.097599,0.5328414,0.67573446,-0.41274613
http://dbpedia.org/resource/Geneviève_Claisse,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 349, 4, 33, 53, 27, 7041, 23, 3272, 64, 1, 5825, 1403, 4471, 4, 558, 9, 8178, 4, 3252, 289, 2, 6567, 3272, 467, 170, 5826, 64, 1, 1403, 4471, 369, 1695, 569, 14, 4999, 4471, 1161, 6, 16, 72, 3449, 45, 410, 2878, 2530, 9, 1760, 372, 9837, 372, 835, 9837, 3712, 703, 275, 4471, 6, 354, 4854, 2334, 734, 8537, 9784, 3731, 239, 76, 35, 79, 127, 1768, 402, 188, 3503, 9, 64, 518, 1130, 1205, 850]",0,0,0.49694857,-0.26281533,0.25973114,-0.044350483,-0.014447104,0.2910741,-0.056129757,-0.16387098,-0.06483663,-0.59695065,-0.63583505,0.14106521,-0.1888568,-0.12860693,0.17832002,-0.019197265
